planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,logrho,logrho_err1,logrho_err2,limbdark_1,limbdark_2,pmass,prad,period,epoch,impact,ecc,omega,depth,duration,ror,dor,snr,ttv_type
S01908.01,SIMULATED,K01908,5706966,2,14.731,0.606,0.033,-0.033,0.564,0.029,-0.029,0.678,0.045,-0.051,0.644,0.101,1.732,1.21,12.31556,11.29044,0.613,0.005,0.201,386,2.275,0.02,33.667,22.568,rebound
S01908.02,SIMULATED,K01908,5706966,2,14.731,0.606,0.033,-0.033,0.564,0.029,-0.029,0.678,0.045,-0.051,0.644,0.101,2.343,1.315,18.61112,1.85928,0.13,0.007,-0.635,456,3.262,0.021,44.336,21.725,rebound
S01519.01,SIMULATED,K01519,7663405,2,15.369,0.794,0.054,-0.029,0.787,0.064,-0.088,0.361,0.064,-0.102,0.526,0.186,13.268,3.659,8.59946,1.21371,0.37,0.012,0.331,1818,3.071,0.043,20.789,74.77,rebound
S01519.02,SIMULATED,K01519,7663405,2,15.369,0.794,0.054,-0.029,0.787,0.064,-0.088,0.361,0.064,-0.102,0.526,0.186,14.395,3.94,20.13543,4.69133,0.71,0.005,-2.312,2108,3.236,0.046,36.658,56.686,rebound
S01534.02,SIMULATED,K01534,4741126,2,13.47,1.449,0.093,-0.102,0.735,0.225,-0.184,0.712,0.138,-0.16,0.366,0.284,10.033,3.106,88.67368,51.20515,0.447,0.011,-2.588,1502,4.959,0.039,128.908,74.333,rebound
S01534.01,SIMULATED,K01534,4741126,2,13.47,1.449,0.093,-0.102,0.735,0.225,-0.184,0.712,0.138,-0.16,0.366,0.284,3.215,1.601,323.2192,123.67315,0.581,0.013,-0.632,399,6.837,0.02,305.319,10.388,rebound
S01978.01,SIMULATED,K01978,9518318,2,15.214,1.253,0.145,-0.145,1.34,0.333,-0.111,-0.134,0.234,-0.128,0.359,0.287,5.388,2.185,6.21423,6.06729,0.854,0.018,2.255,223,2.25,0.015,11.445,13.306,rebound
S01978.02,SIMULATED,K01978,9518318,2,15.214,1.253,0.145,-0.145,1.34,0.333,-0.111,-0.134,0.234,-0.128,0.359,0.287,5.185,2.046,8.37321,4.39761,0.367,0.015,2.579,195,4.3,0.014,13.96,10.103,rebound
S00988.01,SIMULATED,K00988,2302548,2,13.562,0.857,0.047,-0.041,0.781,0.055,-0.035,0.404,0.063,-0.047,0.568,0.153,6.623,2.479,70.33909,34.50513,0.869,0.009,1.1,846,3.37,0.029,87.206,28.83,rebound
S00988.02,SIMULATED,K00988,2302548,2,13.562,0.857,0.047,-0.041,0.781,0.055,-0.035,0.404,0.063,-0.047,0.568,0.153,13.306,3.714,119.82734,95.88056,0.816,0.004,3.102,1900,4.786,0.044,124.404,49.689,rebound
S02672.02,SIMULATED,K02672,11253827,2,11.921,0.93,0.063,-0.051,1.215,0.122,-0.075,-0.136,0.107,-0.083,0.453,0.233,4.517,1.966,11.98493,4.19947,0.125,0.012,-0.758,219,5.252,0.015,17.703,44.979,rebound
S02672.01,SIMULATED,K02672,11253827,2,11.921,0.93,0.063,-0.051,1.215,0.122,-0.075,-0.136,0.107,-0.083,0.453,0.233,9.064,3.217,18.11989,5.05655,0.228,0.017,1.639,589,5.827,0.024,23.317,97.905,rebound
S00304.02,SIMULATED,K00304,6029239,2,12.549,0.978,0.048,-0.089,0.977,0.123,-0.044,0.169,0.114,-0.058,0.393,0.268,6.023,2.349,39.33549,34.47635,0.067,0.015,-1.087,485,6.279,0.022,49.444,45.713,rebound
S00304.01,SIMULATED,K00304,6029239,2,12.549,0.978,0.048,-0.089,0.977,0.123,-0.044,0.169,0.114,-0.058,0.393,0.268,4.362,1.84,52.81367,31.71665,0.774,0.02,-1.764,298,4.512,0.017,60.163,24.144,rebound
S01270.01,SIMULATED,K01270,8564587,2,14.809,0.993,0.061,-0.104,1.048,0.122,-0.066,0.085,0.125,-0.095,0.497,0.204,9.147,2.834,10.00251,8.34368,0.52,0.003,-2.359,614,3.639,0.025,18.603,39.012,rebound
S01270.02,SIMULATED,K01270,8564587,2,14.809,0.993,0.061,-0.104,1.048,0.122,-0.066,0.085,0.125,-0.095,0.497,0.204,13.785,4.04,23.57096,19.21499,0.785,0.006,1.003,1249,3.675,0.035,32.942,51.675,rebound
S00645.01,SIMULATED,K00645,5374854,2,13.716,0.891,0.089,-0.073,1.297,0.199,-0.243,-0.24,0.127,-0.231,0.353,0.29,2.559,1.391,8.49115,2.24179,0.57,0.022,2.129,96,4.089,0.01,12.996,11.144,rebound
S00645.02,SIMULATED,K00645,5374854,2,13.716,0.891,0.089,-0.073,1.297,0.199,-0.243,-0.24,0.127,-0.231,0.353,0.29,6.342,2.384,30.01318,15.96187,0.32,0.002,-1.381,283,7.355,0.017,30.157,17.55,rebound
S00270.01,SIMULATED,K00270,6528464,2,11.411,0.898,0.055,-0.026,1.453,0.047,-0.026,-0.384,0.034,-0.019,0.437,0.243,10.254,3.197,8.88314,0.1699,0.215,0.005,-1.044,407,5.677,0.02,11.987,149.061,rebound
S00270.02,SIMULATED,K00270,6528464,2,11.411,0.898,0.055,-0.026,1.453,0.047,-0.026,-0.384,0.034,-0.019,0.437,0.243,2.137,1.342,53.20626,16.10853,0.054,0.014,0.058,71,10.347,0.008,39.535,10.852,rebound
S01366.01,SIMULATED,K01366,6932987,2,15.368,1.303,0.112,-0.137,0.849,0.273,-0.091,0.478,0.21,-0.111,0.41,0.26,5.287,2.06,9.10135,5.59032,0.352,0.008,-0.917,495,2.847,0.022,23.605,21.967,rebound
S01366.02,SIMULATED,K01366,6932987,2,15.368,1.303,0.112,-0.137,0.849,0.273,-0.091,0.478,0.21,-0.111,0.41,0.26,7.662,2.646,15.58253,1.23337,0.009,0.019,-0.337,816,3.648,0.029,33.783,27.738,rebound
S00784.02,SIMULATED,K00784,12066335,2,15.385,0.551,0.031,-0.035,0.506,0.03,-0.034,0.779,0.049,-0.064,0.464,0.259,14.357,3.976,24.94252,22.61918,0.463,0.017,2.626,5198,3.139,0.072,58.268,112.291,rebound
S00784.01,SIMULATED,K00784,12066335,2,15.385,0.551,0.031,-0.035,0.506,0.03,-0.034,0.779,0.049,-0.064,0.464,0.259,3.96,1.931,45.3139,35.75629,0.623,0.017,-1.794,1226,3.358,0.035,86.764,19.667,rebound
S00679.02,SIMULATED,K00679,7515212,2,13.178,1.315,0.081,-0.111,1.291,0.212,-0.259,-0.065,0.126,-0.231,0.413,0.26,9.902,3.09,6.95365,6.05273,0.343,0.005,1.508,481,3.915,0.022,13.012,99.068,rebound
S00679.01,SIMULATED,K00679,7515212,2,13.178,1.315,0.081,-0.111,1.291,0.212,-0.259,-0.065,0.126,-0.231,0.413,0.26,5.294,2.173,13.01858,1.49746,0.765,0.018,-0.535,238,3.394,0.015,19.766,35.768,rebound
S00693.02,SIMULATED,K00693,8738735,2,13.949,1.217,0.07,-0.085,0.868,0.173,-0.062,0.419,0.132,-0.064,0.373,0.283,2.815,1.436,11.66418,5.76482,0.584,0.01,-0.049,230,2.782,0.015,26.632,24.395,rebound
S00693.01,SIMULATED,K00693,8738735,2,13.949,1.217,0.07,-0.085,0.868,0.173,-0.062,0.419,0.132,-0.064,0.373,0.283,5.206,2.249,27.62377,2.22685,0.455,0.01,-0.507,564,4.112,0.024,47.317,38.981,rebound
S00521.01,SIMULATED,K00521,8162789,2,14.633,0.878,0.153,-0.126,1.027,0.312,-0.168,0.058,0.214,-0.186,0.351,0.289,2.274,1.335,4.81992,1.87187,0.071,0.005,-1.129,142,3.34,0.012,11.199,11.272,rebound
S00521.02,SIMULATED,K00521,8162789,2,14.633,0.878,0.153,-0.126,1.027,0.312,-0.168,0.058,0.214,-0.186,0.351,0.289,2.415,1.322,7.46886,3.58,0.919,0.011,-0.019,139,1.614,0.012,14.997,8.844,rebound
S02162.01,SIMULATED,K02162,9205938,2,14.033,0.771,0.071,-0.03,0.838,0.115,-0.115,0.266,0.105,-0.135,0.356,0.286,8.25,2.767,6.16696,5.36289,0.672,0.017,2.64,916,2.359,0.03,15.485,134.361,rebound
S02162.02,SIMULATED,K02162,9205938,2,14.033,0.771,0.071,-0.03,0.838,0.115,-0.115,0.266,0.105,-0.135,0.356,0.286,4.356,1.911,21.40481,13.85926,0.554,0.019,-0.379,437,3.978,0.021,35.5,34.552,rebound
S01616.01,SIMULATED,K01616,9015738,2,11.538,1.169,0.081,-0.091,0.943,0.21,-0.14,0.293,0.138,-0.127,0.368,0.286,9.424,2.914,11.94157,8.64499,0.765,0.002,2.416,802,2.55,0.028,24.557,147.686,rebound
S01616.02,SIMULATED,K01616,9015738,2,11.538,1.169,0.069,-0.101,0.943,0.173,-0.054,0.293,0.132,-0.059,0.368,0.286,1.765,1.217,15.95329,16.27495,0.777,0.003,2.287,139,2.647,0.012,29.799,22.279,rebound
S00307.02,SIMULATED,K00307,6289257,2,12.797,0.866,0.075,-0.068,1.248,0.168,-0.084,-0.202,0.131,-0.086,0.351,0.289,2.508,1.384,14.81918,6.81497,0.497,0.006,0.594,103,5.12,0.01,19.392,17.681,rebound
S00307.01,SIMULATED,K00307,6289257,2,12.797,0.866,0.075,-0.068,1.248,0.168,-0.084,-0.202,0.131,-0.086,0.351,0.289,8.616,2.797,30.02155,4.0573,0.33,0.018,1.078,422,7.023,0.021,31.046,50.955,rebound
S00647.01,SIMULATED,K00647,5531694,2,13.55,1.0,0.075,-0.082,1.273,0.214,-0.294,-0.165,0.123,-0.258,0.335,0.295,15.36,4.018,14.11908,13.3367,0.457,0.002,-1.398,837,5.164,0.029,19.315,104.691,rebound
S00647.02,SIMULATED,K00647,5531694,2,13.55,1.0,0.075,-0.082,1.273,0.214,-0.294,-0.165,0.123,-0.258,0.335,0.295,3.708,1.727,23.89665,18.32208,0.65,0.005,-1.195,154,5.194,0.012,27.436,14.874,rebound
S00654.01,SIMULATED,K00654,5941160,2,13.984,0.869,0.065,-0.052,0.728,0.122,-0.071,0.501,0.11,-0.081,0.386,0.271,7.495,2.772,24.79783,11.07178,0.554,0.006,2.023,1217,3.511,0.035,46.889,61.294,rebound
S00654.02,SIMULATED,K00654,5941160,2,13.984,0.869,0.065,-0.052,0.728,0.122,-0.071,0.501,0.11,-0.081,0.386,0.271,1.596,1.162,44.14795,30.63486,0.346,0.005,1.26,213,4.647,0.015,68.88,8.09,rebound
S00842.01,SIMULATED,K00842,5794379,2,15.389,0.575,0.081,-0.05,0.508,0.049,-0.067,0.791,0.07,-0.105,0.611,0.12,1.697,1.199,29.49364,16.58464,0.348,0.016,2.175,467,3.248,0.022,65.751,11.007,rebound
S00842.02,SIMULATED,K00842,5794379,2,15.389,0.575,0.081,-0.05,0.508,0.049,-0.067,0.791,0.07,-0.105,0.611,0.12,1.691,1.198,48.6173,27.27408,0.04,0.012,-0.602,467,4.16,0.022,91.743,8.586,rebound
S00471.02,SIMULATED,K00471,10019643,2,14.415,1.009,0.065,-0.032,0.983,0.18,-0.18,0.175,0.134,-0.193,0.47,0.224,1.876,1.22,13.29819,2.51752,0.546,0.015,1.144,129,3.54,0.011,24.093,9.456,rebound
S00471.01,SIMULATED,K00471,10019643,2,14.415,1.009,0.065,-0.032,0.983,0.18,-0.18,0.175,0.134,-0.193,0.47,0.224,4.018,1.678,29.95951,2.57606,0.551,0.009,-0.517,244,4.737,0.016,41.405,11.956,rebound
S02442.02,SIMULATED,K02442,11080405,2,15.629,0.761,0.059,-0.025,0.912,0.038,-0.063,0.151,0.045,-0.076,0.582,0.145,8.454,2.894,5.41458,0.83923,0.385,0.011,0.691,846,3.022,0.029,12.991,44.267,rebound
S02442.01,SIMULATED,K02442,11080405,2,15.629,0.761,0.059,-0.025,0.912,0.038,-0.063,0.151,0.045,-0.076,0.582,0.145,7.033,2.49,9.91164,1.93735,0.733,0.023,0.282,626,2.775,0.025,19.439,24.214,rebound
S00337.01,SIMULATED,K00337,10545066,2,13.936,0.955,0.079,-0.057,0.957,0.164,-0.148,0.187,0.122,-0.149,0.373,0.278,8.269,2.735,14.09114,7.5642,0.436,0.008,-1.887,686,3.99,0.026,25.271,51.98,rebound
S00337.02,SIMULATED,K00337,10545066,2,13.936,0.955,0.134,-0.125,0.957,0.383,-0.079,0.187,0.274,-0.097,0.373,0.278,2.413,1.328,30.114,17.97829,0.591,0.009,0.441,161,4.497,0.013,41.928,8.39,rebound
S00999.01,SIMULATED,K00999,2165002,2,15.391,0.611,0.043,-0.043,0.694,0.04,-0.032,0.411,0.051,-0.047,0.551,0.165,4.961,2.036,16.40508,1.16172,0.875,0.011,-2.606,723,2.04,0.027,33.222,15.091,rebound
S00999.02,SIMULATED,K00999,2165002,2,15.391,0.611,0.043,-0.043,0.694,0.04,-0.032,0.411,0.051,-0.047,0.551,0.165,7.226,2.456,26.40222,17.86336,0.299,0.005,-2.776,1052,4.377,0.032,45.631,17.403,rebound
S02413.01,SIMULATED,K02413,3234598,2,15.07,0.808,0.041,-0.026,0.662,0.021,-0.038,0.594,0.031,-0.053,0.691,0.063,2.202,1.312,42.20777,24.06732,0.354,0.02,-0.619,330,4.337,0.018,71.782,7.576,rebound
S02413.02,SIMULATED,K02413,3234598,2,15.07,0.808,0.041,-0.026,0.662,0.021,-0.038,0.594,0.031,-0.053,0.691,0.063,11.212,3.451,64.34997,48.36813,0.076,0.003,2.35,2286,5.392,0.048,95.117,42.545,rebound
S00759.01,SIMULATED,K00759,11018648,2,15.082,0.734,0.097,-0.078,1.0,0.181,-0.077,0.015,0.173,-0.105,0.421,0.252,1.985,1.245,6.7347,1.70368,0.304,0.013,-0.872,130,3.707,0.011,13.541,7.925,rebound
S00759.02,SIMULATED,K00759,11018648,2,15.082,0.734,0.097,-0.078,1.0,0.181,-0.077,0.015,0.173,-0.105,0.421,0.252,3.394,1.661,22.67136,19.34212,0.537,0.013,1.705,231,4.847,0.015,30.416,7.711,rebound
S00413.01,SIMULATED,K00413,5791986,2,14.769,0.948,0.082,-0.091,0.697,0.175,-0.075,0.596,0.165,-0.102,0.442,0.24,1.618,1.161,11.07104,7.51826,0.567,0.008,-0.257,232,2.423,0.015,29.446,13.674,rebound
S00413.02,SIMULATED,K00413,5791986,2,14.769,0.948,0.082,-0.091,0.697,0.175,-0.075,0.596,0.165,-0.102,0.442,0.24,6.295,2.244,14.79622,2.34742,0.086,0.023,-0.846,870,3.301,0.03,35.738,44.268,rebound
S01435.02,SIMULATED,K01435,11037335,2,14.201,0.929,0.118,-0.118,1.018,0.26,-0.081,0.094,0.213,-0.104,0.334,0.296,8.364,2.825,14.5325,5.97892,0.397,0.022,1.484,647,4.277,0.025,24.023,51.725,rebound
S01435.01,SIMULATED,K01435,11037335,2,14.201,0.929,0.118,-0.118,1.018,0.26,-0.081,0.094,0.213,-0.104,0.334,0.296,3.908,1.816,42.4845,10.1202,0.887,0.006,-2.687,267,3.288,0.016,49.117,12.465,rebound
S00459.02,SIMULATED,K00459,7977197,2,14.248,0.974,0.121,-0.08,0.697,0.261,-0.14,0.608,0.202,-0.167,0.373,0.279,3.235,1.559,18.87628,17.70579,0.891,0.002,-2.034,420,1.694,0.021,42.42,29.073,rebound
S00459.01,SIMULATED,K00459,7977197,2,14.248,0.974,0.121,-0.08,0.697,0.261,-0.14,0.608,0.202,-0.167,0.373,0.279,6.025,2.369,148.53266,95.40338,0.796,0.01,-1.318,970,4.476,0.031,167.819,24.111,rebound
S01792.03,SIMULATED,K01792,8552719,2,12.16,0.963,0.057,-0.057,1.328,0.173,-0.106,-0.237,0.129,-0.105,0.478,0.219,4.591,1.869,5.05778,0.57364,0.654,0.012,1.668,166,3.215,0.013,9.218,53.999,rebound
S01792.01,SIMULATED,K01792,8552719,2,12.16,0.963,0.057,-0.057,1.328,0.173,-0.106,-0.237,0.129,-0.105,0.478,0.219,9.99,3.131,10.22754,4.93039,0.659,0.006,1.518,466,4.118,0.022,14.741,106.814,rebound
S00951.01,SIMULATED,K00951,9775938,2,15.223,0.95,0.057,-0.047,1.982,1.019,-0.127,-0.764,0.538,-0.16,0.604,0.132,7.303,2.539,6.92041,2.57179,0.706,0.015,2.091,137,5.017,0.012,7.581,8.282,rebound
S00951.02,SIMULATED,K00951,9775938,2,15.223,0.95,0.057,-0.047,1.982,1.019,-0.127,-0.764,0.538,-0.16,0.604,0.132,11.265,3.476,13.94743,1.26017,0.869,0.004,-3.139,258,4.652,0.016,12.094,10.924,rebound
S01593.01,SIMULATED,K01593,5289854,2,15.809,1.116,0.117,-0.13,0.619,0.274,-0.091,0.822,0.216,-0.114,0.351,0.289,4.792,2.264,10.23718,2.22238,0.013,0.012,2.683,1125,2.418,0.034,33.262,30.642,rebound
S01593.02,SIMULATED,K01593,5289854,2,15.809,1.116,0.117,-0.13,0.619,0.274,-0.091,0.822,0.216,-0.114,0.351,0.289,2.218,1.336,15.45402,2.21181,0.602,0.011,1.291,391,2.198,0.02,43.772,8.679,rebound
S00546.02,SIMULATED,K00546,12058931,2,14.896,0.901,0.158,-0.158,0.833,0.365,-0.122,0.343,0.235,-0.128,0.329,0.302,7.338,2.807,29.50011,11.74638,0.877,0.01,1.397,955,2.595,0.031,46.61,30.666,rebound
S00546.01,SIMULATED,K00546,12058931,2,14.896,0.901,0.158,-0.158,0.833,0.365,-0.122,0.343,0.235,-0.128,0.329,0.302,3.868,1.78,79.35196,7.12416,0.911,0.016,-1.321,384,3.13,0.02,90.153,7.529,rebound
S03936.02,SIMULATED,K03936,4947556,2,13.336,0.89,0.058,-0.065,0.875,0.083,-0.074,0.273,0.085,-0.094,0.582,0.145,7.409,2.559,4.67548,4.24061,0.21,0.007,0.75,718,2.765,0.027,12.938,107.129,rebound
S03936.01,SIMULATED,K03936,4947556,2,13.336,0.89,0.058,-0.065,0.875,0.083,-0.074,0.273,0.085,-0.094,0.582,0.145,9.375,3.197,12.51741,8.98021,0.437,0.012,2.604,1122,3.57,0.033,24.947,102.157,rebound
S03130.02,SIMULATED,K03130,10252275,2,13.752,0.831,0.106,-0.057,0.736,0.088,-0.088,0.468,0.098,-0.119,0.49,0.208,3.028,1.463,23.74782,3.34529,0.14,0.018,2.135,332,4.059,0.018,44.418,16.732,rebound
S03130.01,SIMULATED,K03130,10252275,2,13.752,0.831,0.106,-0.057,0.736,0.088,-0.088,0.468,0.098,-0.119,0.49,0.208,4.918,1.98,37.5972,13.10954,0.843,0.021,1.226,608,2.718,0.025,60.339,24.281,rebound
S01986.02,SIMULATED,K01986,8257205,2,14.839,0.884,0.035,-0.049,0.776,0.055,-0.039,0.427,0.059,-0.05,0.526,0.186,10.729,3.234,15.3714,5.8201,0.41,0.007,3.134,1461,3.481,0.038,32.192,61.666,rebound
S01986.01,SIMULATED,K01986,8257205,2,14.839,0.884,0.035,-0.049,0.776,0.055,-0.039,0.427,0.059,-0.05,0.526,0.186,7.399,2.674,23.68012,18.40669,0.008,0.004,-1.364,998,4.367,0.032,42.944,34.04,rebound
S01522.02,SIMULATED,K01522,12266636,2,14.264,1.017,0.127,-0.104,1.431,0.288,-0.155,-0.311,0.206,-0.175,0.404,0.262,14.066,3.627,7.79881,4.90643,0.046,0.016,-1.239,539,5.324,0.023,11.627,48.111,rebound
S01522.01,SIMULATED,K01522,12266636,2,14.264,1.017,0.127,-0.104,1.431,0.288,-0.155,-0.311,0.206,-0.175,0.404,0.262,5.013,2.084,18.05655,14.16682,0.42,0.006,-2.2,178,6.286,0.013,20.35,10.47,rebound
S02257.01,SIMULATED,K02257,9071593,2,15.48,0.84,0.05,-0.041,0.833,0.063,-0.051,0.311,0.065,-0.061,0.517,0.191,10.644,3.251,17.94936,0.4046,0.542,0.018,-2.651,1278,3.736,0.036,32.655,42.277,rebound
S02257.02,SIMULATED,K02257,9071593,2,15.48,0.84,0.05,-0.041,0.833,0.063,-0.051,0.311,0.065,-0.061,0.517,0.191,10.413,3.456,41.55546,14.07785,0.819,0.011,0.9,1445,3.51,0.038,57.152,31.392,rebound
S01404.01,SIMULATED,K01404,8874090,2,15.931,0.501,0.065,-0.121,0.394,0.082,-0.11,1.064,0.146,-0.347,0.263,0.426,2.734,1.501,5.19176,4.15377,0.706,0.01,2.773,1221,1.176,0.035,25.471,46.823,rebound
S01404.02,SIMULATED,K01404,8874090,2,15.931,0.501,0.065,-0.121,0.394,0.082,-0.11,1.064,0.146,-0.347,0.263,0.426,6.199,2.448,6.95433,2.39157,0.079,0.005,1.512,3250,1.803,0.057,30.929,107.897,rebound
S00386.01,SIMULATED,K00386,3656121,2,13.838,0.795,0.088,-0.066,0.871,0.184,-0.151,0.23,0.129,-0.144,0.359,0.287,14.12,3.606,9.65465,9.08791,0.553,0.008,-1.324,1441,3.22,0.038,20.297,123.806,rebound
S00386.02,SIMULATED,K00386,3656121,2,13.838,0.795,0.088,-0.066,0.871,0.184,-0.151,0.23,0.129,-0.144,0.359,0.287,8.23,2.687,14.11789,1.40047,0.297,0.007,-1.572,800,4.091,0.028,26.16,56.948,rebound
S02012.01,SIMULATED,K02012,9839821,2,14.876,0.941,0.09,-0.121,0.634,0.199,-0.071,0.717,0.177,-0.097,0.386,0.271,2.87,1.485,9.40841,6.07181,0.871,0.012,1.939,461,1.309,0.021,29.002,26.358,rebound
S02012.02,SIMULATED,K02012,9839821,2,14.876,0.941,0.09,-0.121,0.634,0.199,-0.071,0.717,0.177,-0.097,0.386,0.271,3.002,1.492,14.01923,1.36939,0.752,0.01,1.405,465,1.939,0.022,37.841,21.797,rebound
S00626.02,SIMULATED,K00626,4478168,2,13.49,1.206,0.082,-0.067,0.927,0.189,-0.189,0.329,0.128,-0.181,0.351,0.289,4.97,2.225,50.39736,33.59479,0.922,0.021,-2.038,483,2.624,0.022,65.913,24.845,rebound
S00626.01,SIMULATED,K00626,4478168,2,13.49,1.206,0.082,-0.067,0.927,0.189,-0.189,0.329,0.128,-0.181,0.351,0.289,9.976,3.213,160.47012,131.48668,0.518,0.003,1.437,1009,7.643,0.032,142.66,29.442,rebound
S00870.01,SIMULATED,K00870,6949607,2,15.036,0.515,0.029,-0.036,0.591,0.029,-0.032,0.548,0.047,-0.059,0.464,0.259,2.375,1.38,18.91865,4.90321,0.099,0.008,2.771,459,3.615,0.021,40.565,18.002,rebound
S00870.02,SIMULATED,K00870,6949607,2,15.036,0.515,0.029,-0.036,0.591,0.029,-0.032,0.548,0.047,-0.059,0.464,0.259,14.778,3.746,54.58106,29.51837,0.488,0.017,-0.647,3382,4.815,0.058,82.214,78.242,rebound
S00365.01,SIMULATED,K00365,11623629,2,11.195,0.781,0.055,-0.055,0.882,0.1,-0.059,0.206,0.096,-0.071,0.432,0.246,3.235,1.643,73.00843,65.66196,0.106,0.002,-1.687,291,7.365,0.017,76.811,45.898,eccentric
S00365.02,SIMULATED,K00365,11623629,2,11.195,0.781,0.055,-0.056,0.882,0.138,-0.045,0.206,0.13,-0.056,0.432,0.246,4.168,1.742,118.54676,57.01314,0.289,0.049,-2.485,328,8.585,0.018,106.112,41.183,eccentric
S02739.02,SIMULATED,K02739,4831728,2,15.017,0.995,0.065,-0.038,0.467,0.191,-0.234,1.138,0.13,-0.24,0.47,0.224,10.859,3.127,8.77657,3.35215,0.443,0.116,-0.317,3761,1.741,0.061,38.241,282.48,eccentric
S02739.01,SIMULATED,K02739,4831728,2,15.017,0.995,0.065,-0.038,0.467,0.191,-0.234,1.138,0.13,-0.24,0.47,0.224,2.282,1.341,18.73527,3.95631,0.135,0.084,-0.748,691,2.425,0.026,63.4,37.498,eccentric
S02036.02,SIMULATED,K02036,6382217,2,15.773,0.539,0.031,-0.038,0.563,0.03,-0.038,0.629,0.051,-0.075,0.531,0.211,1.887,1.202,10.10414,5.42592,0.685,0.052,-1.715,382,2.159,0.02,28.417,13.681,eccentric
S02036.01,SIMULATED,K02036,6382217,2,15.773,0.539,0.031,-0.038,0.563,0.03,-0.038,0.629,0.051,-0.075,0.531,0.211,7.866,2.74,36.11498,25.45362,0.771,0.146,-1.337,1989,3.374,0.045,66.431,41.064,eccentric
S06191.01,SIMULATED,K06191,9093086,2,14.752,1.313,0.154,-0.139,0.408,0.349,-0.116,1.436,0.235,-0.127,0.319,0.302,4.773,2.018,6.64736,5.2503,0.143,0.109,3.063,2057,1.298,0.045,39.936,175.224,eccentric
S06191.02,SIMULATED,K06191,9093086,2,14.752,1.313,0.154,-0.139,0.408,0.349,-0.116,1.436,0.235,-0.127,0.319,0.302,4.076,1.913,8.48941,5.52474,0.258,0.046,-3.086,1847,1.397,0.043,47.009,139.855,eccentric
S00171.01,SIMULATED,K00171,7831264,2,13.717,1.035,0.116,-0.085,1.491,0.257,-0.257,-0.356,0.142,-0.21,0.353,0.29,3.07,1.481,13.79073,13.04204,0.133,0.15,-1.489,82,7.466,0.009,16.421,13.084,eccentric
S00171.02,SIMULATED,K00171,7831264,2,13.717,1.035,0.116,-0.085,1.491,0.257,-0.257,-0.356,0.142,-0.21,0.353,0.29,5.545,2.149,20.48701,1.0331,0.805,0.215,-3.044,174,4.497,0.013,21.379,19.431,eccentric
S04009.02,SIMULATED,K04009,8934103,2,15.245,1.129,0.051,-0.051,1.06,0.181,-0.241,0.126,0.118,-0.233,0.472,0.224,7.17,2.631,8.5275,2.5426,0.609,0.089,0.378,517,2.995,0.023,17.254,36.603,eccentric
S04009.01,SIMULATED,K04009,8934103,2,15.245,1.129,0.051,-0.051,1.06,0.181,-0.241,0.126,0.118,-0.233,0.472,0.224,8.812,2.645,17.13172,4.79854,0.695,0.209,1.642,523,2.894,0.023,27.471,25.854,eccentric
S00817.02,SIMULATED,K00817,4725681,2,15.414,0.548,0.035,-0.039,0.514,0.03,-0.044,0.754,0.053,-0.089,0.477,0.258,6.238,2.244,11.85211,5.41963,0.616,0.014,0.996,1601,2.153,0.04,34.814,44.504,eccentric
S00817.01,SIMULATED,K00817,4725681,2,15.414,0.548,0.035,-0.039,0.514,0.03,-0.044,0.754,0.053,-0.089,0.477,0.258,6.818,2.572,36.25502,4.94672,0.654,0.176,-1.616,2103,3.679,0.046,73.362,36.805,eccentric
S01891.02,SIMULATED,K01891,8680979,2,15.261,0.751,0.048,-0.028,0.867,0.028,-0.056,0.211,0.036,-0.071,0.582,0.145,13.661,3.75,12.53903,12.07991,0.301,0.092,-1.565,1572,4.391,0.04,23.818,88.025,eccentric
S01891.01,SIMULATED,K01891,8680979,2,15.261,0.751,0.048,-0.028,0.867,0.028,-0.056,0.211,0.036,-0.071,0.582,0.145,5.936,2.246,43.39671,13.11223,0.898,0.103,-2.865,564,3.062,0.024,54.495,15.225,eccentric
S03371.02,SIMULATED,K03371,11125797,2,13.747,1.049,0.033,-0.066,0.859,0.1,-0.027,0.368,0.101,-0.039,0.46,0.229,10.262,3.411,10.08217,2.55511,0.722,0.069,1.323,1325,2.307,0.036,23.237,123.997,eccentric
S03371.01,SIMULATED,K03371,11125797,2,13.747,1.049,0.033,-0.066,0.859,0.1,-0.027,0.368,0.101,-0.039,0.46,0.229,9.643,3.119,23.73199,20.72493,0.014,0.173,0.452,1108,4.173,0.033,41.118,72.532,eccentric
S02443.01,SIMULATED,K02443,9209624,2,13.987,0.759,0.071,-0.036,1.156,0.147,-0.147,-0.159,0.12,-0.163,0.373,0.279,6.199,2.315,6.243,5.38219,0.778,0.271,-1.353,337,3.654,0.018,11.262,64.037,eccentric
S02443.02,SIMULATED,K02443,9209624,2,13.987,0.759,0.071,-0.036,1.156,0.147,-0.147,-0.159,0.12,-0.163,0.373,0.279,7.13,2.361,18.88421,10.02265,0.891,0.029,2.4,350,2.969,0.019,23.555,36.091,eccentric
