planet_name,disposition,koi_id,kic_id,npl,kep_mag,mstar,mstar_err1,mstar_err2,rstar,rstar_err1,rstar_err2,limbdark_1,limbdark_2,pmass,prad,epoch,period,impact,depth,duration,ttv_type
S02173.02,SIMULATED,K02173,11774991,2,12.879,0.7919268638932604,0.028,-0.033,0.6941008606352214,0.011,-0.011,0.627,0.1082,6.807125449149823,2.4650212100142364,6.516222129727376,10.81800702602687,0.7500969043695723,1060.0706163597451,1.991914221130267,rebound
S01977.02,SIMULATED,K01977,9412760,2,14.028,0.7849730858571949,0.023,-0.029,0.789529670032003,0.047,-0.042,0.6811,0.0672,1.5771104566618184,1.1312308868467664,-0.03307581932620089,7.074525066601968,0.1573405147902966,172.5457394930798,2.945395242907384,rebound
S01977.01,SIMULATED,K01977,9412760,2,14.028,0.7849730858571949,0.023,-0.029,0.789529670032003,0.047,-0.042,0.6811,0.0672,13.097115576291388,3.497119275271665,4.872442962013611,10.655892188684382,0.8237804199649571,1649.0074624759936,1.9382129267252481,rebound
S00423.01,SIMULATED,K00423,9478990,2,14.327,1.1825698274176333,0.064,-0.071,1.1954904546566527,0.035,-0.032,0.30945,0.3039,6.167936619766352,2.2737308989450655,1.3227474453929182,13.734858586454324,0.5231074817348688,304.03567305860815,4.188453473781895,rebound
S00423.02,SIMULATED,K00423,9478990,2,14.327,1.1825698274176333,0.064,-0.071,1.1954904546566527,0.035,-0.032,0.30945,0.3039,2.0456623390021518,1.2438672986684791,8.69472773901061,19.215490542142863,0.15832124557624927,90.9901783897517,5.427496843312424,rebound
S00448.01,SIMULATED,K00448,5640085,2,14.902,0.7372078959842449,0.025,-0.026,0.653284916796872,0.012,-0.012,0.2767,0.4011,5.224467909063206,1.9840022876216765,6.863517329093156,10.19914373875244,0.34848164120219755,775.2070545658373,2.668393661091198,rebound
S00448.02,SIMULATED,K00448,5640085,2,14.902,0.7372078959842449,0.025,-0.026,0.653284916796872,0.012,-0.012,0.2767,0.4011,1.6276980691882268,1.1687335420150977,10.238338976323687,20.712549224293603,0.5174786205650753,269.00750442531927,3.0849494784145683,rebound
S04009.02,SIMULATED,K04009,8934103,2,15.245,0.8667817760881436,0.058,-0.055,0.9086416096040332,0.038,-0.034,0.4725,0.2245,10.409709419998368,3.1907139655260877,5.6360700434565505,8.788344631771649,0.36041125033349,1036.4041577963872,3.3303506149556723,rebound
S04009.01,SIMULATED,K04009,8934103,2,15.245,0.8667817760881436,0.058,-0.055,0.9086416096040332,0.038,-0.034,0.4725,0.2245,9.756063210612439,2.9714733056049427,9.102752530165107,13.503371717657615,0.20510395665502415,898.8703733645995,4.031619139906536,rebound
S02236.02,SIMULATED,K02236,10723367,2,15.699,0.9839936472245394,0.047,-0.051,0.826927165965357,0.04,-0.037,0.4554,0.2329,2.051772242707504,1.28096058179228,2.896608340348396,7.791051969815338,0.7607819693734418,201.6859540816891,1.9417267527779238,rebound
S02236.01,SIMULATED,K02236,10723367,2,15.699,0.9839936472245394,0.047,-0.051,0.826927165965357,0.04,-0.037,0.4554,0.2329,2.222926780525136,1.2664529726741152,4.2375210974756605,19.61143508716863,0.45078211506461385,197.1434071429002,3.632885969534792,rebound
S01298.01,SIMULATED,K01298,10604335,2,15.847,0.6061563853852572,0.019,-0.018,0.6273563089348847,0.016,-0.015,0.6443,0.101,1.9867911685381883,1.2206296751229666,6.001471302432238,10.271146112301118,0.7442219604649799,318.1837163106758,1.953705013836466,rebound
S01298.02,SIMULATED,K01298,10604335,2,15.847,0.6061563853852572,0.019,-0.018,0.6273563089348847,0.016,-0.015,0.6443,0.101,10.175683214797681,3.149965427805033,7.758834051984767,28.428060017855195,0.44208163353826435,2118.954720422207,3.68375639655817,rebound
S00551.02,SIMULATED,K00551,4270253,2,14.943,0.9833130519184115,0.064,-0.069,0.9927847099608356,0.037,-0.034,0.4603,0.2291,3.280479819021865,1.6691600032298468,22.134813527887808,24.44360288111888,0.4285618865394186,237.58795570236887,4.752080770798456,rebound
S00551.01,SIMULATED,K00551,4270253,2,14.943,0.9833130519184115,0.064,-0.069,0.9927847099608356,0.037,-0.034,0.4603,0.2291,1.9322078855442755,1.184578192032406,38.893828289773,49.96452116434934,0.7005415243827368,119.66191474232005,4.763358231620499,rebound
S01751.01,SIMULATED,K01751,9729691,2,14.548,0.9015206188019018,0.032,-0.044,0.716611477774636,0.016,-0.015,0.5167,0.1914,3.6151039487317815,1.715761756224042,5.848372360866317,13.383878189554068,0.6495865727849851,481.8202941336456,2.430712389048332,rebound
S01751.02,SIMULATED,K01751,9729691,2,14.548,0.9015206188019018,0.032,-0.044,0.716611477774636,0.016,-0.015,0.5167,0.1914,1.5336404869844922,1.1214446770820792,17.391311101655656,24.204284740116893,0.4319113760672018,205.83860483857424,3.5131519530987863,rebound
S02150.01,SIMULATED,K02150,3229150,2,15.253,0.889441056097365,0.127,-0.14,0.8833489874033379,0.282,-0.094,0.3511,0.2889,1.500108803890317,1.1364415690364154,3.4701623103775927,13.756247870581463,0.786214179516737,139.1131653523692,2.4687517326116297,rebound
S02150.02,SIMULATED,K02150,3229150,2,15.253,0.889441056097365,0.127,-0.14,0.8833489874033379,0.282,-0.094,0.3511,0.2889,16.54493497539089,4.330231723269138,20.94907354559251,23.57091811571475,0.422634804216737,2019.7438067334779,4.332780182685288,rebound
S07117.01,SIMULATED,K07117,8958939,2,15.382,1.1470181522055387,0.076,-0.074,1.33697537028926,0.07,-0.067,0.327,0.2981,13.7914886292313,3.793171891080723,0.9423510412631784,7.682804229849376,0.5956208218016837,676.5452903998615,3.674837448517772,rebound
S07117.02,SIMULATED,K07117,8958939,2,15.382,1.1470181522055387,0.076,-0.074,1.33697537028926,0.07,-0.067,0.327,0.2981,1.5283149089447168,1.1083212773437534,7.646370703555941,16.177085818247367,0.000960916372677334,57.75946602176237,5.863803454650608,rebound
S06191.01,SIMULATED,K06191,9093086,2,14.752,1.1644522234382018,0.044,-0.055,1.0292119729059925,0.032,-0.03,0.319,0.302,2.719645434322535,1.3886477362726404,5.222011756292096,13.37938830566036,0.04782466280657088,153.00765635946198,4.211435847576424,rebound
S06191.02,SIMULATED,K06191,9093086,2,14.752,1.1644522234382018,0.044,-0.055,1.0292119729059925,0.032,-0.03,0.319,0.302,2.4327248826208856,1.3435830047727377,16.341008445085567,16.76376773054801,0.3500064107103452,143.23791327418058,4.256837904229249,rebound
S02443.01,SIMULATED,K02443,9209624,2,13.987,0.7376122027186549,0.068,-0.061,1.111431665575164,0.028,-0.027,0.3728,0.2787,1.5563328634429179,1.1191155388426357,3.6073069297636473,9.378650636855209,0.18393853854892075,85.21635644224392,4.628576908771432,rebound
S02443.02,SIMULATED,K02443,9209624,2,13.987,0.7376122027186549,0.068,-0.061,1.111431665575164,0.028,-0.027,0.3728,0.2787,8.9723277374205,3.032480593702963,18.097075877763135,28.450600270912506,0.7867228992512049,625.7043439011245,4.208026659869991,rebound
S01534.02,SIMULATED,K01534,4741126,2,13.47,1.3142380321035307,0.06,-0.06,1.3650148744556858,0.032,-0.034,0.3661,0.2844,5.882739916160339,2.154781612550954,4.915715986958586,20.240569970142896,0.7223330806218257,209.44519218883644,4.263275535335642,rebound
S01534.01,SIMULATED,K01534,4741126,2,13.47,1.3142380321035307,0.06,-0.06,1.3650148744556858,0.032,-0.034,0.3661,0.2844,5.034056875500969,2.1621569523246746,4.52630416312792,41.85005867998381,0.33593733051423647,210.8814148487976,7.397483113305453,rebound
S01366.01,SIMULATED,K01366,6932987,2,15.368,0.8787031929488538,0.045,-0.059,0.7997232354041142,0.027,-0.026,0.4096,0.2602,5.558137990743472,2.2295295871938516,4.051480793601987,16.194048187592948,0.892745724977475,653.2594380957283,1.727638001293979,rebound
S01366.02,SIMULATED,K01366,6932987,2,15.368,0.8787031929488538,0.045,-0.059,0.7997232354041142,0.027,-0.026,0.4096,0.2602,12.17038090078426,3.424480310410746,2.5008978468133622,27.486668138485104,0.10921274206857304,1541.1629498987368,4.546845897522591,rebound
S00172.01,SIMULATED,K00172,8692861,2,13.749,0.9728926745357004,0.07,-0.066,1.1764337096632558,0.029,-0.028,0.3728,0.2787,11.789324832393163,3.547765655237342,18.7586917648673,21.237239373681078,0.22919742085489267,764.387490629094,5.80949001987467,rebound
S00172.02,SIMULATED,K00172,8692861,2,13.749,0.9728926745357004,0.07,-0.066,1.1764337096632558,0.029,-0.028,0.3728,0.2787,6.4927072818099125,2.346715591531104,12.909252482503607,42.934533342278336,0.170653415886285,334.4449467392148,7.435837583232335,rebound
S04477.01,SIMULATED,K04477,6276791,2,15.466,0.8393854093300105,0.07,-0.064,1.0677125061389585,0.051,-0.048,0.3928,0.2676,3.325826932739938,1.5320709538595407,28.49205214243248,43.38058709031531,0.35135698530649323,173.05642991575826,6.75907487882827,rebound
S04477.02,SIMULATED,K04477,6276791,2,15.466,0.8393854093300105,0.07,-0.064,1.0677125061389585,0.051,-0.048,0.3928,0.2676,2.3616048021986686,1.3338030907650889,62.73214605675337,73.44170946275324,0.5321617297135934,131.1636280957839,7.2849446664961395,rebound
S02218.01,SIMULATED,K02218,12058204,2,14.514,1.0671092348391533,0.077,-0.074,1.3518172056138875,0.042,-0.041,0.4603,0.2291,6.634025937386151,2.5402977526128954,17.90514315859792,19.430496578869306,0.2219718680771593,296.8055038114517,6.294657454164544,rebound
S02218.02,SIMULATED,K02218,12058204,2,14.514,1.0671092348391533,0.077,-0.074,1.3518172056138875,0.042,-0.041,0.4603,0.2291,3.209662998210637,1.5688769094010127,22.149030954870252,31.98278988387466,0.6181821128374024,113.2088670873374,5.991611124979988,rebound
S02162.01,SIMULATED,K02162,9205938,2,14.033,0.7787848821992289,0.058,-0.056,0.9686005428797111,0.023,-0.021,0.3556,0.2865,2.5315430172404465,1.3474796980880848,2.7527026003291835,8.868358783152262,0.33168384015657,162.664838527824,3.7317730154604805,rebound
S02162.02,SIMULATED,K02162,9205938,2,14.033,0.7787848821992289,0.058,-0.056,0.9686005428797111,0.023,-0.021,0.3556,0.2865,2.159389039345572,1.260671689121564,3.2690633986504936,14.835160040293477,0.05680701837353565,142.38138896293603,4.688212332241309,rebound
S00679.02,SIMULATED,K00679,7515212,2,13.178,1.221547458288855,0.05,-0.077,1.3969336292589911,0.032,-0.032,0.4133,0.26,8.779235394556132,2.9400764638621952,3.766228259948713,13.223271207791491,0.5035165639671851,372.3096966314508,4.8464866648156875,rebound
S00679.01,SIMULATED,K00679,7515212,2,13.178,1.221547458288855,0.05,-0.077,1.3969336292589911,0.032,-0.032,0.4133,0.26,15.72372654137146,3.838828005366515,2.427449812134197,39.966041307941815,0.5656410296035859,634.7232477961179,6.688314923369421,rebound
S02321.02,SIMULATED,K02321,5978559,2,14.71,1.0615544198621922,0.019,-0.027,0.934907503168388,0.013,-0.017,0.3729,0.2826,2.9472483692780163,1.5551915497664994,17.30645514437941,21.3052767837303,0.2383913864252386,232.57826511564002,4.479009024343709,rebound
S02321.01,SIMULATED,K02321,5978559,2,14.71,1.0615544198621922,0.019,-0.027,0.934907503168388,0.013,-0.017,0.3729,0.2826,2.722498523404576,1.4795492366946248,1.3953521187175126,62.448519234164124,0.487876958660306,210.50392380560245,5.761534645804555,rebound
S03004.02,SIMULATED,K03004,6103377,2,14.935,1.1230375093177745,0.069,-0.072,1.2067422094884033,0.055,-0.05,0.3671,0.2865,1.7526993261125718,1.159262496813207,3.6172801800801024,13.354669289165322,0.5078139561171935,77.56632338082964,4.307259478002619,rebound
S03004.01,SIMULATED,K03004,6103377,2,14.935,1.1230375093177745,0.069,-0.072,1.2067422094884033,0.055,-0.05,0.3671,0.2865,1.6813241462659883,1.1760477675557075,13.802057332639675,16.54948371031505,0.45738524941957465,79.82879204517663,4.7758579487734645,rebound
S03470.01,SIMULATED,K03470,9995771,2,15.386,1.176253989749112,0.082,-0.086,1.6459717151956688,0.088,-0.086,0.4096,0.2602,13.167623070848158,3.484466692740866,20.685350345964792,90.10524102557277,0.3406439961272685,376.6747778267501,11.930495260844179,rebound
S03470.02,SIMULATED,K03470,9995771,2,15.386,1.176253989749112,0.082,-0.086,1.6459717151956688,0.088,-0.086,0.4096,0.2602,3.9323442638074186,1.6599704602779952,8.42772037355576,188.7558952821666,0.3938225796948177,85.4859269170926,14.92488109788183,rebound
S03495.02,SIMULATED,K03495,9474756,2,15.135,0.8611412540190702,0.086,-0.075,1.3824149944496866,0.051,-0.041,0.4191,0.2555,13.169183859996043,3.7902324024113803,4.657833510780892,8.850945738920725,0.7863816973721444,631.8201176577015,3.370856149903285,rebound
S03495.01,SIMULATED,K03495,9474756,2,15.135,0.8611412540190702,0.086,-0.075,1.3824149944496866,0.051,-0.041,0.4191,0.2555,1.940606136190933,1.2518669785208412,10.130741511842874,11.819271183043801,0.17692365348869224,68.92521630297007,5.907905728768616,rebound
S02094.01,SIMULATED,K02094,8505920,2,15.001,0.8258987707121982,0.065,-0.05,0.9572609083531193,0.037,-0.035,0.5256,0.186,4.373773220355074,1.9931156036054687,7.159090944527324,11.473949134408373,0.16401096915904115,364.3703013474833,4.12069976317155,rebound
S02094.02,SIMULATED,K02094,8505920,2,15.001,0.8258987707121982,0.065,-0.05,0.9572609083531193,0.037,-0.035,0.5256,0.186,1.9215793804396752,1.2421323391750931,19.98082884440174,23.12708528115784,0.4220883926721516,141.51866767538382,4.783836317322883,rebound
S01301.01,SIMULATED,K01301,10538176,2,15.824,0.796353062825506,0.037,-0.042,0.7302565274055023,0.032,-0.028,0.5167,0.1914,7.330036676930286,2.624301098078133,0.45078143178903984,6.774126153849891,0.09686586592973122,1085.4631156852502,2.6932237932983383,rebound
S01301.02,SIMULATED,K01301,10538176,2,15.824,0.796353062825506,0.037,-0.042,0.7302565274055023,0.032,-0.028,0.5167,0.1914,7.470618218666131,2.6548183263026512,3.369424368855575,11.988859265788733,0.20870627441152068,1110.8549642090588,3.201215027356824,rebound
S01310.01,SIMULATED,K01310,10964440,2,14.569,0.8951369608391607,0.136,-0.079,1.221612820971282,0.269,-0.175,0.5438,0.1793,4.398321302423966,1.910641688083827,8.920895989689647,10.001461811330953,0.3618174926396524,205.6032503605103,4.621540377919378,rebound
S01310.02,SIMULATED,K01310,10964440,2,14.569,0.8951369608391607,0.136,-0.079,1.221612820971282,0.269,-0.175,0.5438,0.1793,4.22221104132332,1.840115309209882,2.102936228064122,14.099175388385458,0.8292855639592204,190.70476936017752,3.1064072986585525,rebound
S01707.01,SIMULATED,K01707,7703955,2,15.321,0.8187830302566527,0.073,-0.064,0.9989775755332162,0.037,-0.04,0.3728,0.2787,16.816249674945276,4.527466974230236,4.202846324702781,4.916227594886637,0.8671517939962633,1726.3853599388985,1.641543337739914,rebound
S01707.02,SIMULATED,K01707,7703955,2,15.321,0.8187830302566527,0.073,-0.064,0.9989775755332162,0.037,-0.04,0.3728,0.2787,2.5336088481467187,1.4300982980330135,4.557932092359676,14.8080017702778,0.19184132317965463,172.24988554287495,4.6716277337764796,rebound
S00598.01,SIMULATED,K00598,10656823,2,14.813,0.7978511915660229,0.039,-0.055,0.836356563654468,0.019,-0.019,0.4966,0.2043,4.78734961266204,2.006114950682889,6.6088179266640035,18.38328019951356,0.3143771816087919,483.5788871152298,4.100969632981509,rebound
S00598.02,SIMULATED,K00598,10656823,2,14.813,0.7978511915660229,0.039,-0.055,0.836356563654468,0.019,-0.019,0.4966,0.2043,11.258130247985598,3.2814947060958293,5.900653778227894,28.232547407895378,0.5033830046912177,1293.8952493381796,4.306843983584922,rebound
S03271.02,SIMULATED,K03271,7285757,2,15.717,0.7986641633110259,0.035,-0.042,0.7770678321836246,0.026,-0.024,0.398,0.2665,1.745658906312885,1.2336122259416438,0.4394805076517514,16.142543396857544,0.28717197406140654,211.82543604192975,3.680567043189183,rebound
S03271.01,SIMULATED,K03271,7285757,2,15.717,0.7986641633110259,0.035,-0.042,0.7770678321836246,0.026,-0.024,0.398,0.2665,2.5225288794544123,1.3348447438802036,1.8732342834912958,27.347510382638234,0.17317003313744747,248.0174801613278,4.51129178150588,rebound
S02011.01,SIMULATED,K02011,5384079,2,12.556,1.2897560780939883,0.031,-0.036,1.2729761960317831,0.028,-0.026,0.2958,0.3168,9.703250349099287,2.94545118184429,8.091229678452201,25.407524873383263,0.7953426426360813,449.9888309359559,3.782955937396087,rebound
S02011.02,SIMULATED,K02011,5384079,2,12.556,1.2897560780939883,0.031,-0.036,1.2729761960317831,0.028,-0.026,0.2958,0.3168,1.9722932573743286,1.248420061968649,11.46203392778142,47.85357367441254,0.2088430446750851,80.83874347913506,7.537225571128657,rebound
S01486.02,SIMULATED,K01486,7898352,2,15.505,1.1335388627582925,0.057,-0.066,1.001643605717998,0.05,-0.046,0.4096,0.2602,2.9371985491730412,1.4740838935134852,1.8722455248176937,4.622351636251035,0.08295404686678944,182.0357123006409,2.894859619595298,rebound
S01486.01,SIMULATED,K01486,7898352,2,15.505,1.1335388627582925,0.057,-0.066,1.001643605717998,0.05,-0.046,0.4096,0.2602,3.178248873058324,1.5856419199066427,5.6192123055534715,13.370109480032715,0.25828682167729505,210.63106967261314,3.9984507023135203,rebound
S00986.01,SIMULATED,K00986,2854698,2,14.138,0.9895086343777041,0.036,-0.048,0.9507353424482635,0.019,-0.019,0.5086,0.1959,9.917085086578787,3.1892932395727334,54.401043290392145,94.99819486428919,0.3705532645894304,945.819511466992,7.3399158455768925,rebound
S00986.02,SIMULATED,K00986,2854698,2,14.138,0.9895086343777041,0.036,-0.048,0.9507353424482635,0.019,-0.019,0.5086,0.1959,1.871855535360309,1.2076596759021911,83.4000493705125,128.87843143702804,0.6277408348184793,135.61523941013573,6.809906045060133,rebound
S00460.01,SIMULATED,K00460,8043638,2,14.743,1.0423283575877944,0.037,-0.049,0.9389065609182801,0.022,-0.022,0.4555,0.23295,2.642337823018154,1.4306602593997337,1.8671094834326118,18.654290220387075,0.6497387441784027,195.14926547114206,3.3888672233419634,rebound
S00460.02,SIMULATED,K00460,8043638,2,14.743,1.0423283575877944,0.037,-0.049,0.9389065609182801,0.022,-0.022,0.4555,0.23295,3.3537262281868783,1.6221308559806102,29.884560663488134,37.76656279502149,0.7692867027140293,250.8797826543642,3.6032740506213936,rebound
S04287.02,SIMULATED,K04287,11081504,2,11.265,1.0896456110217694,0.063,-0.06,0.8588609146066744,0.083,-0.07,0.3201,0.305,3.0926013363345657,1.5382001732823176,0.6636300333280745,10.087967522245108,0.6845066125431488,269.59924715440087,2.3865099811357497,rebound
S04287.01,SIMULATED,K04287,11081504,2,11.265,1.0896456110217694,0.063,-0.06,0.8588609146066744,0.083,-0.07,0.3201,0.305,3.122450937285043,1.5963790742912642,8.766985447466068,15.77876346033978,0.2671221913201261,290.3788733361022,3.6619946431103982,rebound
S01788.01,SIMULATED,K01788,2975770,2,14.521,0.6974432797825904,0.034,-0.027,0.6963107157168301,0.013,-0.013,0.6323,0.1054,2.316512085889114,1.3918921482952777,1.8231101733389046,11.232144577877722,0.6064653752841931,335.8486864498581,2.538288242240944,rebound
S01788.02,SIMULATED,K01788,2975770,2,14.521,0.6974432797825904,0.034,-0.027,0.6963107157168301,0.013,-0.013,0.6323,0.1054,4.2538370148887585,1.9177135410052517,4.294160849276447,16.89915785779591,0.0434390375970225,637.5290131269269,3.6537915198561275,rebound
